8.036931007,11.25870866,18.16183583,17.78911824,14.06720933,0,0,0,0,0,0,0,0,0,0,0
9.077548597,11.37977063,15.91059018,16.57520954,16.09757625,13.43684795,0,0,0,0,0,0,0,0,0,0
8.233097997,11.48517425,16.74273556,19.10445306,17.59991221,15.84241915,9.331412752,9.188591714,0,0,0,0,0,0,0,0
6.569728849,11.55737217,19.16177326,15.43179238,19.40160407,15.14563956,22.3286364,9.842244907,0,0,0,0,0,0,0,0
13.55321618,11.28264223,15.37181564,13.50728139,12.21796302,22.43291172,13.84256293,15.26763148,0,0,0,0,0,0,0,0
10.20194767,0,14.61880106,22.19025758,12.12478687,11.28848897,19.6834678,12.69674318,0,0,0,0,0,0,0,0
8.37610022,7.450158324,10.81998292,11.92273896,7.074442912,11.4592736,16.56749139,12.89063638,0,0,0,0,0,0,0,0
13.37244742,11.1699805,20.15954016,12.26609719,12.97667444,12.84388455,13.44488097,7.354016069,0,0,0,0,0,0,0,0
12.75786288,16.56507325,15.10395811,16.36879606,20.1305583,18.88084718,14.82456093,15.36732836,0,0,0,0,0,21.44430637,0,0
13.47800394,12.35914651,20.55512273,16.70434157,13.96712075,23.63623918,13.43772555,13.05651105,0,0,0,0,0,21.26476437,11.66337066,0
16.71682139,16.75932086,17.33122524,15.56094417,11.54144058,11.14442897,12.49963734,13.16177175,15.19975635,0,0,16.82077178,13.42833132,18.25530189,12.83640976,0
0,21.44150202,21.05592331,15.04059329,12.7317401,13.45968444,14.81965551,8.542962089,26.71542236,16.28696262,13.49833164,18.36861514,0,14.54268863,10.47265567,0
15.38179882,13.06969751,13.53096332,18.35350626,14.84967487,20.4097968,16.09114708,11.19603788,18.26958844,16.2878859,15.36567531,0,0,0,9.490211563,0
22.89646828,17.86220543,16.16454745,19.80513417,17.2343186,17.03076347,18.53819998,19.38196271,14.23233294,18.68499667,13.43091743,0,0,0,9.604224491,0
0,14.34507464,16.1985844,19.84097806,21.40032235,22.0432666,15.81624695,14.48247362,15.68541556,13.89555755,9.693743342,0,0,0,0,0
0,0,17.30140549,18.73106711,13.87891197,24.22802088,18.93724676,16.47334375,13.86865476,10.14953098,10.32567262,13.99545083,0,0,0,0
0,0,14.29935009,18.04494041,17.33712006,18.97646676,16.30562417,11.98925796,9.382037136,10.51209397,12.16544781,16.79701138,0,0,0,0
0,0,0,20.44445895,15.26448577,16.52206818,15.12683733,15.85282858,16.12545248,11.14296825,12.21843595,16.52464359,0,0,0,0
0,0,0,22.84079598,24.93922316,19.10862119,28.36055339,12.05683459,10.11657533,12.80154046,12.81817182,0,0,0,0,0
0,0,0,29.00545524,15.82071764,16.51122079,9.00714613,17.52647792,0,0,0,0,0,0,0,0
0,0,0,0,0,13.4668011,20.84121795,17.62100606,0,0,0,0,0,0,0,0
0,0,0,0,16.08797386,10.43374016,22.48808368,18.9256692,0,0,0,0,0,0,0,0
0,0,0,0,20.44464987,15.43965101,19.65456352,0,0,0,0,0,0,0,0,0
