NaN,NaN,NaN,NaN,10.37146574,10.17124427,10.18772496,11.80144766,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,11.60761905,9.956833333,11.03673016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,13.24463365,12,11.48410534,11.23641975,11.30102582,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,9.84345238,12.64420507,13.53386137,13.82,11.25145337,10.35655536,13.03953488,13.02857143,NaN,9.55,11.25,18.8,NaN,NaN,NaN
7,NaN,10.59410715,11.80885943,11.78889495,14.086,11.04296296,9.732294029,8.5046875,9.352941176,9.893333333,11.68000248,12.6875,NaN,NaN,NaN,NaN
NaN,NaN,15.16695047,13.60802535,11.66660023,10.57777778,11.69027778,10.41913043,13.1625,11.64960317,9.818545455,13.5553161,NaN,6.7,8.76,10.13,NaN
NaN,15.88926729,13.14724141,15.09601537,12.77959294,9.53,10.71183333,10.61821429,7.883125,12.62560976,12.00355191,13.98625,NaN,4.9,6.571428571,9.2,NaN
NaN,15.88926729,12.25856037,11.15078546,12.55951153,5.896666667,9.016176471,9.625083456,10.86666667,9.662727273,9.355357143,3.042857143,NaN,4.775,7.625,1.5,NaN
7.15,9.905600144,14.35141383,12.17064265,8.6375,8.866666667,9.859411765,9.448712121,8.518333333,11.26428571,8.660263158,6.6,NaN,11.05,8.78,1.05,NaN
5.15,6.245,6.9,8.26,9.625,NaN,9.114285714,9.783583333,9.573076923,8.6625,9.152291667,9.62,NaN,NaN,9.057692308,3.2125,NaN
7.633333333,6.356666667,6.975,8.933333333,8.4,6.0375,10.02235294,9.487412281,8.58,8.053333333,6.483333333,9.639393939,NaN,5.68,5.980666667,0.3,NaN
NaN,6.612,7.616666667,7.98,9,9.95,8.153653586,8.945325203,5.366666667,5.548125,9.431206349,5.95,5.2225,5.073333333,7.285294118,NaN,NaN
11.234,8.216666667,7.49,8.4225,8.117142857,8.263333333,7.51625,9.026845238,7.01,7.11765758,16.2,10.02558824,7.466153846,6.655714286,5.148,NaN,NaN
10.1065625,11.6925,NaN,7.8,9.573333333,7.001428571,10.0375,9.046596491,8.447142857,8.75,NaN,NaN,6.5,6.9,NaN,NaN,NaN
10.19076923,10.55461538,7.23,7.5525,7.281666667,6.795,8.746111111,9.698720539,11.08666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.31384615,10.69846154,7.04,7.624375,6.558333333,6.778888889,7.10248718,8.575914583,15.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.5,10.85555556,7.375,7.386666667,9.385,7.1,8.575555556,9.760512821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.59,10.38333333,NaN,9.954908411,7.88,6.6,9.25,9.166489362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,NaN,NaN,7.65,7.4875,6.75,7.955555556,8.983478261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,9.283333333,7.183333333,7.8,10.66,8.953510638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,8.4,10.7,9.143272727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9,NaN,8.7,9.6,8.7,8,9.266666667,8.825598549,10.6770528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
